,pred
4360,209994.724296875
4361,272881.241953125
4362,308778.345546875
4363,243756.92515625
4364,343197.203046875
4365,178105.7065625
4366,188765.8153125
4367,120371.1840625
4368,223913.772578125
4369,322057.1528125
4370,325473.3509375
4371,268279.7003125
4372,239094.03453125
4373,218486.46765625
4374,293335.850625
4375,163086.538125
4376,197882.88671875
4377,234832.2165625
4378,174726.7453125
4379,125783.47984375
4380,166488.12
4381,127502.94359375
4382,133813.053125
4383,116198.687890625
4384,128592.066953125
4385,170125.60390625
4386,339177.63109375
4387,151882.682734375
4388,264738.71859375
4389,120096.029453125
4390,282134.729453125
4391,192146.344921875
4392,261252.751171875
4393,263949.9790234375
4394,114326.63375
4395,103278.7278515625
4396,295247.592109375
4397,170567.46734375
4398,124192.483046875
4399,307286.760625
4400,150886.707109375
4401,134405.01234375
4402,355198.85609375
4403,431966.54578125
4404,142902.197890625
4405,160840.45859375
4406,135749.066484375
4407,227937.50484375
4408,333629.49625
4409,264591.701171875
4410,329549.1384375
4411,142414.75734375
4412,242873.086640625
4413,280518.62421875
4414,250198.363125
4415,240288.385625
4416,264867.070390625
4417,134685.11875
4418,241468.45515625
4419,189172.43203125
4420,136799.720703125
4421,251996.49390625
4422,165857.3496875
4423,149203.148828125
4424,489892.403125
4425,264708.58296875
4426,144860.084140625
4427,164918.56171875
4428,174249.840703125
4429,133699.745625
4430,157668.00203125
4431,217841.737421875
4432,200781.07
4433,263232.67
4434,242571.85015625
4435,282504.704296875
4436,343694.709296875
4437,117963.66
4438,273018.769453125
4439,191945.398046875
4440,225028.6851171875
4441,216116.6796875
4442,109752.11828125
4443,140439.463828125
4444,132495.5775
4445,214993.242734375
4446,325449.19765625
4447,147435.765390625
4448,176527.38828125
4449,284060.200625
4450,227646.527578125
4451,140663.6978125
4452,240391.3375
4453,200381.6675
4454,239206.98609375
4455,174174.6909375
4456,115107.2053125
4457,129693.73921875
4458,307621.68390625
4459,198629.525
4460,146298.694140625
4461,170281.503984375
4462,143230.121328125
4463,256468.449140625
4464,124384.37796875
4465,169151.445703125
4466,83483.0025390625
4467,146716.03734375
4468,168317.610078125
4469,147430.191875
4470,182306.074140625
4471,319502.5490625
4472,175562.99125
4473,175837.559375
4474,187547.800078125
4475,138613.211796875
4476,185760.070546875
4477,258701.083828125
4478,179055.6440625
4479,260502.4
4480,274416.2028125
4481,302641.12
4482,205844.7621484375
4483,155615.405703125
4484,177577.496328125
4485,169798.1725
4486,154842.025546875
4487,215992.012890625
4488,158931.147734375
4489,184960.858828125
4490,119000.00859375
4491,385989.803203125
4492,176613.72109375
4493,151184.23546875
4494,254135.745
4495,163912.33890625
4496,286388.03234375
4497,159541.646875
4498,264404.16140625
4499,286852.2121875
4500,236751.483203125
4501,141595.58
4502,152115.650859375
4503,194265.93421875
4504,245093.242890625
4505,247245.261015625
4506,206729.87765625
4507,172329.75796875
4508,234455.2659375
4509,272903.7296875
4510,166915.464375
4511,339753.425625
4512,221072.548046875
4513,223262.79265625
4514,272292.327421875
4515,132761.448515625
4516,230061.62625
4517,149503.80359375
4518,138354.80375
4519,316649.5059375
4520,169026.338203125
4521,355331.300625
4522,131874.035546875
4523,132209.017421875
4524,198481.171171875
4525,325687.079921875
4526,161729.351796875
4527,154330.591796875
4528,134678.773671875
4529,179717.87625
4530,178515.35734375
4531,397762.722890625
4532,241277.15890625
4533,182138.830859375
4534,229035.8371875
4535,74316.014140625
4536,135462.2596875
4537,189715.51484375
4538,290041.6996875
4539,203006.672578125
4540,159008.996015625
4541,153368.37953125
4542,245194.420078125
4543,155068.06234375
4544,361397.0496875
4545,341347.38765625
4546,323893.960859375
4547,228215.14046875
4548,166093.788046875
4549,282765.14875
4550,110388.048359375
4551,229840.604453125
4552,298134.51265625
4553,220547.48890625
4554,358651.479375
4555,176067.122265625
4556,198754.61
4557,192474.707734375
4558,202735.90203125
4559,252213.096171875
4560,116216.4140625
4561,251410.434453125
4562,188444.9675
4563,163934.5696875
4564,217419.94484375
4565,319444.680390625
4566,204713.593203125
4567,136067.33109375
4568,249223.9875
4569,223003.291171875
4570,111585.433046875
4571,148655.06875
4572,373945.25015625
4573,176519.084375
4574,194969.28171875
4575,200962.143828125
4576,227469.2171875
4577,228835.37625
4578,220165.86328125
4579,148839.00640625
4580,137897.4653125
4581,171879.008046875
4582,236318.42546875
4583,181319.0065625
4584,270711.259765625
4585,166781.259921875
4586,172453.74859375
4587,314499.088359375
4588,272641.5096875
4589,376669.075390625
4590,277990.453125
4591,92614.896953125
4592,143978.603359375
4593,401424.75625
4594,151398.5196875
4595,119515.4325
4596,278902.278671875
4597,240595.0178125
4598,255397.43890625
4599,162687.368125
4600,165484.35734375
4601,358450.11046875
4602,401960.06578125
4603,257069.533359375
4604,308409.29265625
4605,161993.37
4606,204402.92546875
4607,268942.73890625
4608,180724.93515625
4609,196611.31265625
4610,201524.968828125
4611,288770.042109375
4612,227132.602734375
4613,219392.175078125
4614,218453.4596875
4615,264333.058359375
4616,335668.972734375
4617,368511.6640625
4618,218115.104453125
4619,163018.92765625
4620,115770.31328125
4621,263405.8059375
4622,212947.848359375
4623,178553.64703125
4624,165819.0653125
4625,156831.028984375
4626,328161.786640625
4627,185702.86109375
4628,181717.82109375
4629,286806.759765625
4630,191727.38859375
4631,225212.300546875
4632,376272.45765625
4633,144332.5928125
4634,313637.50109375
4635,195207.70890625
4636,211538.168671875
4637,209355.3121875
4638,235228.08046875
4639,138118.75609375
4640,150120.88140625
4641,185903.178828125
4642,249990.30390625
4643,139299.455
4644,152453.4715625
4645,215624.02203125
4646,204645.354296875
4647,182139.947734375
4648,319205.919375
4649,150285.162890625
4650,151208.68375
4651,162821.14921875
4652,136959.005078125
4653,243689.0803125
4654,124483.82578125
4655,204028.374921875
4656,137732.733828125
4657,152766.55109375
4658,169568.2228125
4659,213001.0490625
4660,164313.092734375
4661,223720.45015625
4662,141001.655390625
4663,278895.110234375
4664,168772.718359375
4665,138051.7090625
4666,200642.30609375
4667,307642.91796875
4668,188014.36265625
4669,279295.5465625
4670,124608.315390625
4671,156737.4003125
4672,159254.69828125
4673,325074.268203125
4674,278808.96734375
4675,144519.6321875
4676,236894.389375
4677,237509.36640625
4678,126298.853046875
4679,157826.7396875
4680,129741.17265625
4681,254612.7121875
4682,167809.685703125
4683,140942.776171875
4684,132312.6778125
4685,368517.3040625
4686,297527.453203125
4687,130548.038984375
4688,186364.905625
4689,133117.712265625
4690,116427.566015625
4691,159398.060625
4692,193489.209765625
4693,193122.233359375
4694,360891.245234375
4695,157266.78875
4696,267856.697109375
4697,227958.932421875
4698,205800.2165625
4699,201974.10875
4700,222092.236328125
4701,237834.75765625
4702,241239.614296875
4703,184274.897265625
4704,163837.3328125
4705,228255.392578125
4706,216654.168515625
4707,189606.941484375
4708,259740.175234375
4709,340373.055625
4710,167506.94859375
4711,416001.714921875
4712,145906.138359375
4713,326236.016640625
4714,214200.34125
4715,171099.32609375
4716,161962.2184375
4717,168190.258671875
4718,306953.6525
4719,150050.448359375
4720,161884.14328125
4721,172775.375390625
4722,183739.8603125
4723,218869.713125
4724,154865.321328125
4725,70683.0152734375
4726,164401.678359375
4727,383092.14203125
4728,340757.6596875
4729,166656.835390625
4730,211040.9569921875
4731,190626.357890625
4732,365877.7940625
4733,177780.178984375
4734,145891.54703125
4735,114836.383046875
4736,155166.192109375
4737,291040.668046875
4738,211344.204609375
4739,233131.892890625
4740,214911.611796875
4741,225055.889140625
4742,151641.443828125
4743,329423.76984375
4744,284337.81734375
4745,211370.0596875
4746,167665.447421875
4747,198058.359140625
4748,176976.640078125
4749,112737.586484375
4750,256389.484375
4751,152381.4278125
4752,331792.813984375
4753,231653.152734375
4754,153017.183046875
4755,138051.52265625
4756,172488.798671875
4757,221783.3326953125
4758,317025.103515625
4759,115250.29640625
4760,270299.523515625
4761,173984.352109375
4762,277891.95359375
4763,149482.19171875
4764,141225.611953125
4765,243961.775625
4766,195941.15390625
4767,174811.501953125
4768,152618.381328125
4769,144488.77640625
4770,172323.061875
4771,141006.36796875
4772,214296.0996875
4773,273530.3346875
4774,214301.965390625
4775,148501.641875
4776,140305.699296875
4777,151108.880390625
4778,189087.6860546875
4779,211548.2003125
4780,215591.083984375
4781,179106.04171875
4782,177113.2446875
4783,209940.2603125
4784,135587.486328125
4785,385790.93203125
4786,169054.59359375
4787,148364.771953125
4788,180484.1328125
4789,245581.76390625
4790,143532.99265625
4791,407487.8284375
4792,243222.967890625
4793,125615.85328125
4794,201515.17609375
4795,206842.611328125
4796,166145.028125
4797,312469.19171875
4798,281747.413125
4799,212813.36375
4800,130335.045390625
4801,255472.28421875
4802,165626.46203125
4803,243802.328671875
4804,183783.05203125
4805,382539.19078125
4806,159648.6209375
4807,291583.4278125
4808,350552.01796875
4809,165258.65703125
4810,377305.2303125
4811,132730.86421875
4812,211427.1996875
4813,271047.033046875
4814,174707.83203125
4815,236969.317421875
4816,275205.43171875
4817,125515.6040625
4818,257787.91609375
4819,219392.6396875
4820,262376.469609375
4821,211304.037109375
4822,230454.148125
4823,213572.57484375
4824,222909.052890625
4825,287164.554921875
4826,133500.437265625
4827,250882.174296875
4828,166996.30890625
4829,216776.26359375
4830,196859.196953125
4831,192701.28421875
4832,187117.8740625
4833,184011.4809375
4834,147157.488125
4835,156718.48765625
4836,350751.543125
4837,212940.204375
4838,168208.42328125
4839,318432.708984375
4840,194682.244140625
4841,138277.05171875
4842,180908.3075
4843,115752.6215625
4844,195801.0925
4845,288472.04875
4846,170126.26140625
4847,189709.73484375
4848,343088.90890625
4849,162777.5175
4850,188977.02484375
4851,336592.348046875
4852,312316.801953125
4853,258227.399453125
4854,113484.5653125
4855,209088.147890625
4856,126678.64203125
4857,124920.34421875
4858,268520.26578125
4859,160003.50078125
4860,111332.700625
4861,142080.875390625
4862,141229.465625
4863,161134.655
4864,326572.2678125
4865,235314.050234375
4866,333120.13828125
4867,287031.7490625
4868,272693.67375
4869,200458.794765625
4870,81286.6084375
4871,340006.26640625
4872,193208.405078125
4873,163723.97828125
4874,183257.346484375
4875,154735.05515625
4876,111743.764375
4877,280885.22328125
4878,154428.57515625
4879,142766.085
4880,350957.890234375
4881,222363.93484375
4882,215965.076640625
4883,201405.110078125
4884,279880.069765625
4885,187465.2925
4886,269832.31828125
4887,165598.58234375
4888,178636.68421875
4889,221503.303359375
4890,205023.42671875
4891,188337.378984375
4892,166609.23
4893,151907.266640625
4894,323419.093046875
4895,159546.641328125
4896,161894.993046875
4897,361318.989453125
4898,305869.59453125
4899,162404.535234375
4900,272516.343359375
4901,450775.764375
4902,355426.71625
4903,167634.03203125
4904,143589.77421875
4905,198693.765625
4906,221983.573984375
4907,196972.98421875
4908,148993.809375
4909,133010.0359375
4910,239087.12765625
4911,153756.997265625
4912,87076.5925
4913,135347.2059375
4914,301342.96359375
4915,141872.674296875
4916,126492.16359375
4917,169955.40375
4918,191797.084140625
4919,123377.2996875
4920,223220.079140625
4921,191710.822265625
4922,281515.123828125
4923,166982.83375
4924,189267.758828125
4925,190382.9484375
4926,308486.414609375
4927,111662.007734375
4928,283270.88734375
4929,115059.210625
4930,326632.611015625
4931,169098.83296875
4932,190763.6796875
4933,156890.33890625
4934,170617.346484375
4935,177593.61703125
4936,269615.9153125
4937,113839.07078125
4938,243516.465078125
4939,160231.93421875
4940,413712.57828125
4941,152250.93578125
4942,242091.75375
4943,159243.259921875
4944,148788.068671875
4945,305504.8303125
4946,194540.3699609375
4947,142472.18875
4948,350037.9353125
4949,130822.7334375
4950,306965.2134375
4951,177437.78265625
4952,130191.383984375
4953,189284.676796875
4954,414708.3978125
4955,157392.383671875
4956,260472.1090625
4957,158272.096875
4958,183290.9922265625
4959,262907.42609375
4960,90963.54890625
4961,290860.22078125
4962,91503.964375
4963,299468.23046875
4964,171652.138984375
4965,369819.0409375
4966,188762.58
4967,169650.0140625
4968,327620.215
4969,197629.20359375
4970,252644.60890625
4971,193285.051328125
4972,172595.0765625
4973,223171.2846875
4974,124652.945859375
4975,279788.8884375
4976,140957.952109375
4977,195523.9121875
4978,269312.4040625
4979,243371.8478125
4980,304111.488359375
4981,147369.82390625
4982,133296.644296875
4983,260426.0590625
4984,148797.064296875
4985,458829.22859375
4986,310846.80875
4987,170606.733125
4988,133320.804375
4989,128760.24953125
4990,214552.2978125
4991,211357.72015625
4992,174556.053359375
4993,129989.8128125
4994,242366.34921875
4995,184080.912890625
4996,338239.86625
4997,151070.679765625
4998,171619.38828125
4999,271477.12546875
